fecha_carga;Nombre_encuestador;Fecha_encuesta;Datos_muestra;Escuela ;Especialidad;Turno;Año;Curso;Sexo;Edad;Diabetes;Celiaco;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Desayuno];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Almuerzo];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Merienda];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Cena];Alimento Fuente [Azúcares/Hidratos de carbono];Alimento Fuente [Proteínas];Alimento Fuente [Aceites];Alimento Fuente [Fibras];Lees_información_nutricional_de_envases;Entendes_que_significan;De_que_envases_provienen;Grupo_alimentario;consumiste_alcohol;consumiste_alcohol_este_anio;consumiste_alcohol_este_mes;consumiste_alcohol_esta_semana;tuviste_un_exceso_de_alcohol;como_te_sentis_con_tu_pes;como_te_sentis_en_funcion_del_peso;Tipo_frecuencia_actividades_físicas_Deportes;Tipo_frecuencia_actividades_físicas_Danza;Tipo_frecuencia_actividades_físicas_Gimnasio;Tipo_frecuencia_actividades_físicas_Caminatas;Tipo_frecuencia_actividades_físicas_Otras;Observaciones
29/11/2017 12:11:01;Samanta Vilches;23/11/2017;TrB;ESRN 9;ECYAD;Tarde;3;1;Masculino;17;No;No;10:00:00;galletitas_saladas;cafe;12:00:00;milanesa_de_pollo;jugo;19:00:00;pan;mate;23:40:00;carne;jugo;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Tallarines;Semillas de girasol;A veces;Entiendo todo;Leche;Otros;Sí;Sí;Sí;Sí;No;8;1;;;Lunes, Martes, MIércoles, Jueves, Viernes;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;
29/11/2017 12:11:08;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Femenino;17;No;No;12:30:00;pastel_de_papas;jugo;14:00:00;juguito congelado;;18:30:00;;agua;19:00:00;churros_de_frutos-del-bosque;mate;21:30:00;fideos_al_pesto;jugo;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;Nunca;Entiendo todo;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;3;7;;;;Lunes, Martes, MIércoles, Jueves, Viernes;Sábado, Domingo;
29/11/2017 12:16:03;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Masculino;15;No;No;10:30:00;pan_con_queso;mate;12:00:00;alas_de_pollo_con_ensalada_de_lechuga;jugo;18:30:00;;mate;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;;Verduras;Pescado;Semillas de girasol;Tallarines;A veces;Entiendo todo;Papas fritas;No contesta;Sí;Sí;Sí;Sí;No;8;7;Martes, Jueves, Sábado;;;;;
29/11/2017 12:16:30;Samanta Vilches;23/11/2017;TrB;ESRN 9;ECYAD;Tarde;3;1;Masculino;17;No;No;10:30:00;masitas_con_queso;leche;11:00:00;fideos_con_omelet;jugo;15:00:00;masitas_dulces_pan_con_dulce_de_leche;chocolatada_te_con_leche;00:00:00;milanesas;jugo;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Pescado;Verduras;Tallarines;Nunca;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;Sí;Sí;8;7;Lunes, MIércoles, Sábado;;;;;
29/11/2017 12:19:03;Alejandra Henriquez;22/11/2017;YiK10;ESRN 111;CB;Mañana;1;5;Masculino;13;No;No;07:00:00;pan_con_dulce;te;12:00:00;pizza;gaseosa;18:00:00;galletitas;;22:00:00;milanesa_con_fideos_y_ensalada;;;;;;;;;;;¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?;¿Comiste en la escuela?;;Semillas de girasol;Pescado;Verduras;Tallarines;A veces;Entiendo en partes;Arroz;Otros;Sí;Sí;Sí;Sí;No;10;8;Lunes, Martes, MIércoles;;;;;
29/11/2017 12:22:47;Samanta Vilches;22/11/2017;NnR;ESRN 116;AUDIO;Tarde;4;1;Femenino;16;No;No;10:00:00;;mate;12:30:00;zanahoria_zapallo_papas_morron_cebolla_pollo;jugo;15:30:00;pan_con_queso;mate_cocido;21:00:00;pan;te;00:30:00;barrita_de_chocolate;cafe;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;;Semillas de girasol;Pescado;Verduras;Tallarines;A veces;Entiendo todo;Leche;No contesta;Sí;Sí;Sí;Sí;No;9;5;Lunes, MIércoles;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;en la pregunta numero dos no realiza las aclaraciones correspondientes al desayuno y la cena
29/11/2017 12:22:59;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Femenino;17;No;No;07:30:00;;cafe;09:15:00;galletita_de_almendras;;12:00:00;bifes_de_carne_con_huevo;jugo;15:30:00;pan_con_queso;te;17:00:00;;agua;22:00:00;milanesa_de_pollo_con_pure;jugo;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;Verduras;Pescado;Tallarines;Semillas de girasol;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;No;No;5;8;Martes, Viernes;;Lunes, MIércoles, Viernes;Sábado, Domingo;;
29/11/2017 12:27:16;natalia;22/11/2017;YiK12;ESRN 111;CB;Mañana;1;2;Masculino;14;No;No;12:00:00;guiso_de_fideos;jugo;22:00:00;milanesa_de_carne_con_huevo_frito;agua;;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;;;;;Nunca;Entiendo en partes;Papas fritas;Otros;Sí;Sí;Sí;Sí;Sí;8;6;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;;;;;
29/11/2017 12:29:21;Alejandra Henriquez;22/11/2017;YiK11;ESRN 111;CB;Mañana;1;5;Masculino;13;No;No;09:14:00;galletitas;jugo_de_frutas;09:30:00;pan_con_dulce;te;12:30:00;estofado_de_carne_con_verdura_fideos_arvejas;gaseosa;14:20:00;yogurt;;18:15:00;pan_con_dulce_de_batata;cappucchino;21:00:00;hamburguesa;gaseosa;;;;¿Comistes con otros?, ¿Cocinaste vos?;¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste en casa?, ¿Cocinó otra persona?;;Verduras;Semillas de girasol;Tallarines;A veces;Entiendo en partes;Arroz;Otros;No;No;No;No;No;10;5;Martes, MIércoles, Jueves;;;;;inciso 3 en verdura corresponde a proteinas
29/11/2017 12:32:59;natalia;22/11/2017;YiK13;ESRN 111;CB;Mañana;1;2;Masculino;14;No;No;09:30:00;pan_con_dulce_de_leche;te;13:15:00;fideos_con_pollo;gaseosa;22:00:00;Tallarines_con_tuco_y_pollo;agua;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;;;;Nunca;Entiendo en partes;Papas fritas;Otros;Sí;Sí;No;No;No;4;7;;;;;;inciso 3 sin contestar 
29/11/2017 12:37:51;Alejandra Henriquez;22/11/2017;YiK14;ESRN 111;CB;Mañana;1;5;Masculino;15;No;No;07:20:00;pan;cafe;12:50:00;bife_con_arroz;jugo;17:00:00;;cafe;23:00:00;fideos_con_tuco_de-carne;gaseosa;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;;;;;A veces;No entiendo nada;No sabe o no contesta;Otros;Sí;Sí;No;No;Sí;10;5;;;;;;inciso3 no contesto, inciso6 NS/NC
29/11/2017 15:40:45;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Masculino;15;No;No;10:30:00;galletitas;mate;11:30:00;milanesa_de_carne_al_horno_con_ensalada_de_tomate;jugo;18:30:00;galletitas;te;22:00:00;sopa_de_verduras_y_fideos;jugo;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Pescado;Semillas de girasol;Verduras;Nunca;Entiendo en partes;Papas fritas;Vegetariano;Sí;No;No;No;No;7;7;;;Lunes, MIércoles, Viernes;;;
29/11/2017 15:48:24;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Femenino;16;No;No;11:10:00;pan;;12:20:00;tallarines_con_tuco;agua;14:30:00;caramelo;agua;15:30:00;pan_con_queso;mate_cocido;20:00:00;galletitas;te;22:00:00;arroz_con_huevo_mayonesa;agua;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Pescado;;Semillas de girasol;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;5;10;;;Lunes, MIércoles, Viernes;;;
29/11/2017 15:59:30;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Masculino;17;No;No;11:00:00;masitas;te;18:30:00;pan_con_dulce;cafe;23:30:00;empanadas_de_carne_y_jamon_y_queso;gaseosa;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;No entiendo nada;Arroz;No contesta;Sí;Sí;Sí;Sí;Sí;5;8;;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;
29/11/2017 16:04:52;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Femenino;16;No;No;10:30:00;galletitas;cafe;12:30:00;estofado;gaseosa;18:45:00;galletitas;cafe_con_leche;22:30:00;milanesa;gaseosa;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Pescado;Semillas de girasol;Verduras;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;No;7;5;Martes, Jueves, Viernes;;;;;
29/11/2017 16:09:57;Tamara Osorio;22/11/2017;FtN;ESRN 116;CB;Tarde;3;1;Femenino;16;No;No;10:10:00;pan_con_dulce;cafe_con_leche;12:30:00;pollo;jugo;18:30:00;pan_con_queso;te;21:30:00;naranja;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;;Pescado;Tallarines;Verduras;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;No;7;5;Lunes, MIércoles, Viernes, Sábado;;Martes, Jueves;Jueves, Viernes;Domingo;Consiga 3
29/11/2017 16:15:44;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Femenino;17;No;No;12:30:00;arroz_con_enselada_lechuga_con_tomate;jugo;11:30:00;fideos_con_tuco;agua;;;;;;;;;;;;;;;;¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;;A veces;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;Sí;Sí;0;10;Martes, Jueves;;;Lunes, Martes, MIércoles, Jueves, Viernes;Sábado, Domingo;Inciso 2. No hay relación 
29/11/2017 16:21:10;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Femenino;15;No;No;12:00:00;tallarines;jugo_de_anana;19:00:00;sandwich_de_miga;agua;;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;;Tallarines;Pescado;Semillas de girasol;Verduras;Nunca;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;1;1;;;;;;No realizo el inciso 10.
29/11/2017 16:27:39;Tamara Osorio;22/11/2017;FtN;ESRN 116;CB;Tarde;3;1;Femenino;17;No;No;12:30:00;bife_de_carne;agua;15:30:00;galletitas_de_chocolate;agua;16:30:00;;gancia;03:00:00;;vodka;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;;;Tallarines;Verduras;Pescado;Semillas de girasol;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;0;8;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;Martes, Jueves;No señaló si es diabético o celíaco. 
29/11/2017 16:36:25;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Masculino;16;No;No;09:00:00;galletitas;te_con_leche;12:30:00;milanesa_con_fideos;jugo;15:30:00;pan_con_dulce_de_leche;te;19:00:00;;mate;22:30:00;milanesas;gaseosa;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Pescado;Tallarines;Verduras;Nunca;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;Sí;5;5;;;;;Lunes, MIércoles, Sábado, Domingo;Inciso 3. Colocó aceites para tallarines y semillas de girasol
29/11/2017 16:40:47;Tamara Osorio;22/11/2017;FtN;ESRN 116;TEATRO;Tarde;3;1;Masculino;16;No;No;00:00:00;hamburguesas;gaseosa_te_mate;;;;;;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;No;No;5;5;;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;No detalló los horarios de las bebidas ingeridas. 
29/11/2017 19:14:29;Samanta Vilches;22/11/2017;NnR;ESRN 116;AUDIO;Tarde;4;1;Masculino;17;No;No;12:30:00;chorizo_lechuga_tomate;gaseosa_agua;19:00:00;facturas;cafe_agua;23:00:00;fideos_pollo_mandarina_naranja;agua;;;;;;;;;;;;;;¿Comiste solo?, ¿Comistes con otros?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comistes con otros?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comistes con otros?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Papas fritas;Otros;Sí;Sí;Sí;Sí;No;7;5;Lunes, Martes, MIércoles, Jueves, Viernes;;Lunes, MIércoles, Viernes;;Martes, Jueves;
29/11/2017 19:23:58;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;14;No;No;09:30:00;pan;te;13:30:00;papas_fritas;jugo_gaseosa;17:30:00;masitas_chipas_grisines;jugo;20:45:00;chocolates;;23:30:00;ensalada_de_tomates_lentejas_atun;agua;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Semillas de girasol;Pescado;Tallarines;Verduras;Nunca;Entiendo en partes;Papas fritas;Otros;Sí;Sí;No;No;No;10;5;;Martes, Jueves;;Viernes, Sábado, Domingo;;
29/11/2017 19:32:58;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Masculino;13;No;No;09:30:00;pan;te;13:15:00;fideos_con_salsa;jugo;15:30:00;masitas;agua;22:30:00;empanadas;jugo;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Pescado;Tallarines;Nunca;Entiendo en partes;Papas fritas;Vegetariano;Sí;No;No;No;Sí;8;4;Martes, Viernes, Domingo;;;Lunes, Martes, MIércoles, Viernes;Lunes, MIércoles;
29/11/2017 19:37:28;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;16;No;No;07:00:00;pizeta_chocolate;;13:00:00;;gaseosa;20:00:00;torta_frita;terere;22:00:00;;agua;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Compraste?;;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;;Pescado;Verduras;Semillas de girasol;Tallarines;A veces;Entiendo en partes;Papas fritas;Vegetariano;Sí;Sí;No;No;No;4;10;;;;Sábado, Domingo;Lunes, Martes, MIércoles, Jueves, Viernes;
29/11/2017 19:43:27;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;13;No;No;02:30:00;fideos_con_pollo;agua;16:35:00;pa_queso;te;18:30:00;assoz_con_leche;;;;;;;;;;;;;;¿Comistes con otros?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Pescado;Tallarines;A veces;Entiendo todo;Papas fritas;Otros;Sí;Sí;No;Sí;No;10;8;;;;;;las respuestas de la primera pregunta no se condicen con las de la segunda
29/11/2017 19:48:19;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;13;;;12:47:00;sopa_de_carne_con_fideos;jugo;18:05:00;huevo_frito;jugo;22:27:00;milanesa_de_pollo_con_ensalada_de_lechuga_y_tomate;agua;;;;;;;;;;;;;;¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Tallarines;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;0;10;Lunes, Jueves;;;;;En la pregunta numero dos, no contesto como comio
29/11/2017 19:53:55;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;16;No;No;12:30:00;pizza;gaseosa;16:00:00;;mates_jugo;20:00:00;guiso_de_zapallo_papa_zanahoria_acelga;agua;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?;¿Comiste solo?, ¿Comiste en casa?;¿Comiste en otro lugar?, ¿Cocinó otra persona?, ¿Compraste?;¿Comiste en casa?;Semillas de girasol;Verduras;Tallarines;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;No;No;No;0;5;Lunes, Viernes;;;;;no completo la pregunta dos, respecto a como comio en la merienda y cena, ni quien cocino en el almuerzo y cena. Completo datos del desayuno en esta misma pregunta pero no indico en la pregunta anterior que fue lo que desayuno.
29/11/2017 19:58:59;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;13;No;No;11:00:00;yogurt_con_cereales;agua;13:00:00;hamburguesa_de_carne_lechuga;gaseosa;14:00:00;galletitas_dulces;agua;17:00:00;;leche;20:00:00;yogurt_con_cereales;jugo;22:00:00;yogurt_con_cereales;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Semillas de girasol;Tallarines;A veces;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;Sí;Sí;2;8;;;Lunes, Viernes;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;
29/11/2017 20:03:52;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Masculino;13;No;No;13:00:00;carne_al_horno_con_fideos;jugo;18:00:00;masitas_con_queso;;22:30:00;tarta_de_acelga;jugo;00:20:00;arroz_con_leche;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Pescado;Verduras;Tallarines;Nunca;Entiendo en partes;Leche;Otros;Sí;Sí;Sí;No;No;3;8;Martes, Viernes;;Lunes, MIércoles;;Sábado, Domingo;
29/11/2017 20:16:44;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;13;No;No;10:30:00;pizza_buñuelos_chocolate;;13:00:00;fideos_con_tuco;agua;16:00:00;ensalada;te_agua;20:00:00;pochoclo;chocolatada_agua_jugo;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Cocinaste vos?;;Pescado;Verduras;Semillas de girasol;Tallarines;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;No;No;No;6;8;Lunes, Viernes;;;;;
29/11/2017 20:29:14;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;13;No;No;09:30:00;pan_con_queso;;12:45:00;fideos_con_tuco;gaseosa;20:52:00;masitas_con_queso;mates;22:07:00;sopa_de_verduras;gaseosa;;;;;;;;;;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Semillas de girasol;Tallarines;A veces;Entiendo en partes;Arroz;Vegetariano;Sí;Sí;Sí;Sí;Sí;1;0;;;;;Lunes, MIércoles, Sábado;
30/11/2017 11:30:12;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;14;No;No;08:30:00;biscochitos;te;13:00:00;tallarines;gaseosa;14:30:00;cereza;;15:03:00;pan;agua;15:30:00;fiambre;gaseosa;17:45:00;masitas_chupetin_alfajor;cafe_agua_mate;23:15:00;pollo_al_horno_con_papas;gaseosa;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Semillas de girasol;Tallarines;Nunca;Entiendo en partes;Arroz;Otros;Sí;Sí;Sí;Sí;Sí;1;9;;;;Sábado, Domingo;;
30/11/2017 11:35:23;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Masculino;14;No;No;13:30:00;milanesas_de_carne_con_pure_de_papas;jugo;19:30:00;torta_fritas;te;22:00:00;empanadas_de_pollo_y_cebolla;agua;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Pescado;Semillas de girasol;Tallarines;Nunca;No entiendo nada;Arroz;Otros;Sí;Sí;Sí;Sí;No;10;7;Lunes, Martes, Jueves, Viernes, Sábado, Domingo;;MIércoles, Jueves;;;
30/11/2017 11:42:17;Samanta Vilches;22/11/2017;SfR;ESRN 116;CB;Mañana;1;3;Femenino;13;No;Sí;07:30:00;;agua;13:30:00;guiso_de_verduras_carne_arvejas_fideos;agua;17:00:00;licuado_de_yogurt_y_manzana;agua;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;;Verduras;Pescado;Semillas de girasol;Tallarines;Nunca;Entiendo en partes;Arroz;Vegetariano;Sí;Sí;No;No;No;7;8;Lunes, Viernes;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;
